bidder_id,avg_avg_time_between_other_bids,avg_avg_time_between_own_bids,avg_avg_time_between_own_bids_second,avg_consecutive_bids_per_auction,avg_n_bids_per_auction,avg_whole_time_per_auction,max_avg_time_between_other_bids,max_avg_time_between_own_bids,max_avg_time_between_own_bids_second,max_n_bids_per_auction,min_avg_time_between_other_bids,min_avg_time_between_own_bids,min_avg_time_between_own_bids_second,min_n_bids_per_auction,n_auctions,n_auctions_won,n_bids,n_bids_first,n_countries,n_devices,n_ips,n_urls,var_avg_time_between_other_bids,var_n_bids_per_auction
2d9579812895729581ce269ea17462197jxvy,290038979097.52936,1112128492590.2715,237798938763.59976,1.275824608979529,17.023529411764706,7379941894736.848,4133197368421.0,11806605263158.0,21663105263158.0,568,894736842.0,12368421053.0,-4480526315789.0,1,170,30,2894,19,7,126,2519,72,4.6251860939141444e+23,2715.230212321615
10f1460119f9e42bcccd0f68ef59cc830pwtq,40573684210.6,3114568421053.0,-315789473.5,1.0606060606060606,1.2121212121212122,3115768421053.0,192447368421.5,9200421052632.0,-315789473.5,4,289473684.0,2263157895.0,-315789473.5,1,33,0,40,0,13,24,31,16,7.221359903082285e+21,0.35984848484848486
c5863a228287327c9980d12a632985da9vi29,19522945898.460342,5063283183931.207,154576321727.20895,1.0131054131054131,2.7282051282051283,11081154937906.584,265763157894.5,24202684210526.0,8895210526315.0,25,59210526.25,52631579.0,-14152052631578.0,1,195,1,532,3,35,104,450,12,1.8090685241062046e+21,11.52883954533439
8a4fc219f01e1fe6d4328b0a47fc54905iv05,25725670865.0835,667606358858.2443,54219444603.373375,1.0033712121212122,3.7954545454545454,1223073684210.4666,204368421052.5,2274368421052.0,726368421052.0,32,71578947.36,7947368421.041667,-724236842105.5,1,44,0,167,2,15,74,148,54,3.144072302386839e+21,58.77114164904863
100d406b638e84e2da7c31b03100b874qiay2,9470823249.76383,4902171695208.486,-762927201336.6514,1.0302530802530803,2.1818181818181817,9210311522048.283,52894736842.5,24657105263158.0,9607052631580.0,12,0.0,526315789.0,-14432473684212.0,1,143,1,312,0,27,115,231,199,1.3741521818501956e+20,3.403329065300896
6f07ce71625a0c57aa5c0c05071cba164jmba,,,,1.0,1.0,,,,,1,,,,1,5,0,5,0,1,3,4,4,,0.0
2797fe80977297483e724b8390161c937dh4g,67071504220.67658,3569281227106.2593,793332053076.474,1.0726530612244898,3.7714285714285714,10285162280701.75,603394736842.0,15597526315789.0,5694000000000.0,14,210526316.0,105263158.0,-2299105263157.0,1,35,0,132,1,6,9,46,1,2.1349719575268612e+22,13.122689075630252
9f34ed261596a1114cefe81158c5617biq26c,740474656.2046294,756140017406.3746,-456525089997.80194,1.0061496768813842,14.615384615384615,5568951754385.917,3842105263.5,2485210526315.5,1314245614035.0,42,88642659.15789473,5947368421.0,-3767578947369.0,1,13,0,190,0,1,58,18,56,1.23164558421353e+18,173.4230769230769
9653f425ed82418570fbca890f7032b16sjjd,14396523971.174234,4192819581211.087,1318479987287.0024,1.0702811244979922,1.8674698795180722,6943479626485.597,340578947368.0,22878421052631.0,17468105263158.0,25,0.0,210526316.0,-7195578947370.0,1,166,0,310,0,42,132,237,129,2.1424940354631696e+21,4.855056589996349
d144312f2f68dc33a63b7863911b2aa459i99,6098047588.675436,4895155943014.42,-1745647790944.375,1.012083671654487,4.129729729729729,8101627819548.839,73131578947.0,23108157894737.0,10263736842106.0,467,0.0,368421053.0,-12604578947369.0,1,185,0,764,1,46,201,636,14,1.5198592520236738e+20,1172.8852526439482
abf6c2cd31be1630f5a7a1219935011c3rkqt,5259161793.35926,5425113669590.583,-126313596491.38899,1.0075757575757576,1.481818181818182,7356288011695.833,64315789473.5,22884473684210.0,11358842105263.0,5,35087719.333333336,736842105.0,-9000052631579.0,1,110,0,163,0,21,89,147,52,1.1753084155216191e+20,0.673978315262719
8e0462410d727b34290fec10fd5661761yc8u,6270941520.418334,5297971198830.399,98848705096.16667,1.0252100840336134,1.9747899159663866,10446468421052.62,66473684210.5,18597421052631.0,20188157894737.0,10,31578947.4,473684211.0,-22675842105263.0,1,119,0,235,0,17,85,186,126,1.6801454336557505e+20,2.4993590656601623
c83ee624c46235430ad4338278f6d270wfzre,514244851.3311595,2703407296650.631,475509607351.6508,1.0092592592592593,2.074074074074074,6387105263157.75,710526316.0,9119894736842.0,881719298245.3334,23,41189931.39130435,305315789473.5,-64243107769.38095,1,27,0,56,0,6,21,42,11,1.0049852334018453e+17,18.225071225071225
452619e019e5651a8d98e3d59a478b7fez5e0,,,,1.0,1.0,,,,,1,,,,1,6,0,6,0,1,4,5,4,,0.0
ec96b5b27dc870c8f59ef11b7371b06eenaox,44863467492.2098,6723423271413.99,189913011695.764,1.0294117647058822,1.4411764705882353,10272253869969.234,489947368421.0,20446947368421.0,2997526315789.0,6,26315789.5,684210527.0,-3220105263158.5,1,68,0,98,3,16,54,78,35,1.4014932721306926e+22,0.9666374012291482
fdd836950d203286832a21b930b9f6b58ch7s,9644975726.767536,2914347059215.7637,435948107158.4469,1.063641975308642,3.3777777777777778,9317885734071.96,308368421052.75,13718631578947.0,12488368421054.0,16,0.0,526315789.0,-14357000000000.0,1,135,1,456,2,26,119,292,140,1.2858487935648452e+21,12.117412935323383
2906a20e0b4f7ce840d051c4be898b66do6wh,213726232722.077,2513587729090.2363,-294054818514.36847,1.209274379689404,119.15384615384616,13629021929824.75,1631385964912.3333,6336263157894.667,6321947368421.0,1094,2352977965.940585,24928925699.427265,-5868394736842.0,1,13,0,1549,2,1,158,409,267,2.3151326802356005e+23,97022.30769230769
39b501f37dde9b055d627394964d3260qiktx,6973240658.177684,3970079191977.0566,-133463473136.02362,1.028,2.128,7793534344335.322,47614035087.666664,23742736842105.0,8298631578947.0,10,35087719.333333336,52631579.0,-6724999999999.0,1,125,0,266,0,20,89,195,114,9.55915381552926e+19,3.1609032258064516
b1410ac124aeb5ef6b06667786feb742tijnw,11807673029.487438,2425428538594.23,331246241097.5454,1.0438701194135978,3.782608695652174,7999687766714.041,131921052631.0,16342526315789.0,14746263157895.0,24,0.0,315789474.0,-7759789473684.0,1,138,2,522,0,20,128,242,240,4.603345166790789e+20,24.156775626785148
33895230e0b25b5d3133d502ef3ecabey84m6,15010155999.941566,1001527965375.5603,-39357267929.42165,1.0211312319695123,6.647058823529412,3686461538461.5386,196736842105.0,7669210526316.0,821239234449.7273,110,42105263.2,26263157894.0,-1600087719298.3333,1,51,0,339,0,13,108,287,192,1.699667928785231e+21,293.7929411764706
16e2e48cff6faab74e1f5c47669dfbbda7l5z,8210134873.863506,4463207459983.544,785136449517.7809,1.0304622081081936,4.467153284671533,10141352226720.576,529578947368.5,25252526315789.0,22967526315789.0,553,22556391.0,552631578.75,-15882736842106.0,1,274,0,1224,1,59,256,886,260,2.181329765398644e+21,1112.8359134782493
d927c987f8a4ba2dc4f38dadc0831100tt94p,1356352145.6665924,2940474390664.1396,-691764545420.463,1.0,3.2653061224489797,15308565789473.5,4221052631.6,6794078947368.0,1180736842105.0,26,52631578.93333333,1631578947.0,-9618789473684.0,1,49,0,160,0,13,65,138,61,1.2585709144332849e+18,24.323979591836736
f63ed13362ce1c80970ba28a095c2bc5kfgmr,26757177033.55303,3170869856459.285,-645063157894.65,1.0212765957446808,1.446808510638298,5907933014354.091,88157894737.0,11434947368421.0,820894736842.0,6,486842105.25,5105263158.0,-3419342105263.0,1,47,1,68,0,8,42,51,33,7.836272786685898e+20,1.0351526364477337
b7efeea5ff94a281635ca2f0f7e8b3ca4zykk,13660521094.387846,2964662515664.1196,-419592167919.86194,1.0326797385620916,2.0588235294117645,5478541666666.625,191605263157.5,14195842105263.0,2458631578948.0,8,92105263.25,44105263158.0,-8419947368421.0,1,51,0,105,1,12,46,82,46,1.5400961360629006e+21,2.576470588235294
ec86220eb6ce57c91a02a7356b342599jrcut,633834586.4595238,4128057180145.667,1322733223684.2124,1.0,2.150943396226415,9424942105263.4,3052631579.0,9848000000000.0,5720078947368.5,42,46365914.76190476,74000000000.0,-452934210526.25,1,53,0,114,1,12,62,97,21,8.562518800097336e+17,32.438316400580554
0ef9be4eb3b6a03ac2945522964b242ap09cy,2862078272.494872,5671131578947.27,-3268397660818.778,1.0263157894736843,1.5526315789473684,8360255060728.615,17184210526.0,13632947368421.0,2192000000001.0,5,52631579.0,11894736842.0,-6556210526317.0,1,38,0,59,0,6,37,50,38,2.6543797854526394e+19,0.84850640113798
f895a8d9d7974b3ee7f1f04a25a950e9v63ps,81436428715.42241,5319959180278.259,-978686090225.5547,1.0168498168498168,1.6703296703296704,9638869328493.621,2004403508772.0,26155684210526.0,5031263157895.0,9,438596491.3333333,4473684210.0,-11777052631578.0,1,91,1,152,0,23,96,121,37,1.3710768302636088e+23,1.778998778998779
e3ea1d5464543a1ef3a9b60394fc4ab6i1jk3,40685889167.71386,3653493722058.15,880778945233.6052,1.0062354212891849,3.9851851851851854,12163278752436.555,1015171052631.625,22364894736842.0,7251789473685.0,47,0.0,27157894736.0,-4868631578947.0,1,135,2,538,3,57,199,414,48,2.2357193887288e+22,65.98485351022664
abec779131ec6bd32f5e32ed0f274400ekljo,754385964.5555555,10246657894737.0,1387000000000.0,1.0,1.1666666666666667,11444561403509.0,1736842104.5,27092052631579.0,1387000000000.0,3,105263157.5,54210526316.0,1387000000000.0,1,24,0,28,0,3,17,23,8,7.488457981845187e+17,0.2318840579710146
36f52ad1abfd307b73c9b69cd5197dddmmxgr,47930358504.92971,3628811605760.103,-336946413828.7245,1.0316017316017316,1.6103896103896105,5921991990846.652,1646342105263.0,18647526315790.0,9049631578947.0,12,78947368.5,473684210.0,-5672263157895.0,1,154,1,248,2,30,118,194,135,5.910515989337386e+22,2.1347933112638993
5f56908449455ee9670c7947614f7b4bxak3c,5291655952.480414,3155028712527.4614,51539368421.139626,1.0407407407407407,2.323232323232323,7696455324357.372,26486842105.5,12565000000000.0,8572315789474.0,17,36842105.1,2763157895.0,-8007578947369.0,1,99,0,230,0,9,86,191,131,5.218956996369456e+19,6.649556792413936
4c93ba564461b1412df6f033c8ef71e8ck438,5822933998.505807,4782347047604.565,154591556050.32404,1.021205159782746,4.609195402298851,9590251154201.264,141999999999.83334,25568578947368.0,13396315789475.0,456,52285318.55701754,52631579.0,-8408631578948.0,1,174,0,802,0,46,216,606,138,3.662984191103144e+20,1192.0429207361635
920540ac4168ed08a1e297395a68d718gsqdn,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
0b3d5f829d18ba30d967fceecb58821c3oeqa,64715500426.542595,3559172482668.97,-487928289754.3931,1.0725023211570397,9.280632411067193,9459357573322.588,5487368421052.5,20667315789473.0,9917421052630.0,148,17543859.666666668,500000000.0,-9840736842105.0,1,253,1,2348,1,59,405,1007,100,2.3785617316134446e+23,573.147123407993
2d2839fa92d1c8e94bdeb1fbb9e62149x6xc5,12578540563.731396,1072461667811.1321,-1053689328596.1376,1.4079222537674012,23.28301886792453,10487058897243.047,62122807017.666664,11499815789474.0,3058894736842.3335,114,45808966.85185185,526315789.0,-22985105263158.0,1,53,0,1234,1,12,51,145,214,2.436772544621942e+20,1480.0145137880986
f75cc5ec8acf1ad2349e00ffc4b3191a531f3,4934810710.919298,3880788721804.507,4866667464114.8,1.0232558139534884,2.4186046511627906,10865463157894.8,11877192982.333334,10096157894737.0,9722947368421.0,57,60018467.2631579,2210526316.0,10387559808.6,1,43,0,104,0,17,55,78,53,4.0008477080051515e+19,72.77297895902547
2b5a7c969ae95b239583f09936560b85g574d,,,,1.0,1.0,,,,,1,,,,1,8,0,8,0,1,5,8,4,,0.0
74487d5ffd5c34de4fecaf9dcb66f86b0wwa2,2725602677.0038505,3481717591298.456,291848274991.44824,1.0255892255892254,2.6666666666666665,9603354281225.418,13157894736.5,19165947368421.0,17085947368421.0,15,0.0,421052631.5,-20349368421052.0,1,135,0,360,0,18,109,302,157,8.545565348932503e+18,6.1940298507462686
5a823474f9fdaa129dea9fa690d51b62rgm7q,30548127262.533997,953127516117.2418,968109649122.4764,1.0560897435897436,5.2,2637296992481.0,311984210526.3,2717754385964.6665,4742210526314.0,54,131578947.5,92122807017.66667,-362105263159.0,1,20,0,104,0,6,2,100,2,6.656952343849801e+21,136.06315789473683
ef415b2bbbb81ed33cec7242678975d5m5qk6,21181286549.88889,1245500000000.1667,6836263157895.0,1.0,1.8,2398280701754.6665,63105263158.0,3458342105263.5,6836263157895.0,3,70175438.66666667,102736842105.0,6836263157895.0,1,5,0,9,0,1,4,7,1,1.318237098589703e+21,0.7000000000000002
6275d51c0324547faa8a87b499812268tl90r,52240689385.732834,1340636842105.2634,163871454678.3507,1.0065359477124183,3.176470588235294,5406060150375.714,350444976076.2727,4530052631579.0,482292397660.7778,11,150375939.85714287,305368421053.0,-255848684210.5,1,17,0,54,0,9,3,54,50,1.7302241504335879e+22,13.779411764705882
24db47d284a08aaf119eb3e0c45eb646i46j5,101313405176.0701,4051293243028.148,640570034977.6094,1.0364842454394694,2.5671641791044775,14255140350877.0,1741736842105.0,11536578947368.0,4782710526316.0,15,76023391.8888889,3973684210.5,-940353383458.7142,1,67,1,172,0,33,75,130,93,1.429659968642833e+23,10.127996381727726
ff181014a0d7bb534fb9a35f22e24fe72m1d5,448078175497.3457,2562349765051.156,104224835599.55153,1.1807108870263663,12.021739130434783,11277614035087.666,2750894736842.0,9486710526316.0,8237105263158.0,404,1774736842.12,33762961995.560795,-5087789473684.0,1,46,7,553,7,7,159,311,38,6.046583714697545e+23,3518.4661835748793
061690ceb6004807b7906968bf382dfcbve7y,37969837949.129135,2791215269667.4995,377952990186.93317,1.1125292977675998,11.675675675675675,10681809847198.516,263236842105.5,15425578947368.0,5130947368421.0,90,1210526315.5,43526315789.5,-4241868421052.5,1,37,0,432,3,4,8,154,1,4.266650439907153e+21,348.8918918918919
a8b8959fe64f490d32fc15a5d1144f87qj9ai,263157895.0,16965105263158.0,,1.0,1.2,16965105263158.0,263157895.0,16965105263158.0,,2,263157895.0,16965105263158.0,,1,5,0,6,0,1,5,6,5,,0.19999999999999996
11d7f0a5076649b229c301a22537834e1ehwg,74037700652.94928,2878098881436.8066,164285970162.46207,1.1010542425564753,4.670781893004115,10075610446570.924,2849394736842.5,24489736842106.0,18810210526315.0,55,0.0,578947368.0,-9281078947368.0,1,243,5,1135,3,82,315,589,500,9.420712997920168e+22,56.38703533653029
27809fd62bebc89be450f9dcbdd25ed8il6z2,24388088172.14693,4616272987651.334,-739382732192.8065,1.0075757575757573,2.5034965034965033,8197747139588.0,102447368421.0,18685157894736.0,4360684210525.0,128,54687499.9921875,58263157895.0,-8838842105264.0,1,143,1,358,1,23,118,231,122,6.633947124877587e+20,113.02639613907219
e0df56a5ea8094d070b0130d7178a996noolv,229122806.99666667,3289741228070.067,528976608187.5,1.0,1.9166666666666667,6510642105263.0,368421052.75,6911473684210.0,1417350877193.0,5,35087719.333333336,42105263158.0,-77526315789.5,1,12,0,23,0,2,17,23,16,1.5856571243397504e+16,1.9015151515151514
ae9e482a7f4a625a878c6ee0eb4dcd01dkm6d,12049649122.786667,8210532280701.714,2366731578947.1,1.0212765957446808,1.3297872340425532,9614239999999.96,162605263158.5,21647526315789.0,10272263157895.0,4,26315789.5,3736842105.0,-11910842105263.0,1,94,0,125,0,23,62,103,2,1.0329063505537557e+21,0.3739418897277512
7505bfc1ca67a5ae14e329b46a88ab869ms9g,30666264400.44652,1644174202563.0918,600109804953.5396,1.030459698017243,9.388235294117647,7341859267734.479,207532894737.0,9129368421052.0,5617631578948.0,57,26315789.5,1105263157.0,-1326947368421.0,1,85,0,798,3,23,192,442,446,2.0286347528162262e+21,288.0260504201681
01a39439e7afbdcfe385eedbddb23d76zgdrg,3521348227.038185,4734032989271.367,731490159306.3386,1.009996364958197,1.984732824427481,7999340720221.544,42342105263.5,18200473684210.0,14602578947368.0,11,26315789.5,1105263158.0,-14871789473684.0,1,131,0,260,0,26,94,216,49,4.16279093116783e+19,2.92284204345273
c2f592fbdc8980229367e1db4d0f7a51my54g,26104745207.948063,1613906986680.222,439590741272.7998,1.0994921645783715,4.172413793103448,8546909941520.4,349614035088.0,11349736842105.0,7814473684210.0,42,61403508.777777776,1210526315.0,-5711421052631.0,1,116,1,484,0,30,122,264,197,4.0106605302082437e+21,64.57871064467766
683833b860c003e6c31c521c9cdb49a1kr6b4,,,,1.0,1.0,,,,,1,,,,1,1,0,1,0,1,1,1,1,,
0353aa9e97bd46119c90b8892f99982esfem3,27030033416.82156,4716221500088.594,-2579237280701.689,1.024904214559387,2.0,7967312865497.083,202815789473.5,20905736842105.0,623750000000.0,12,26315789.5,1000000000.0,-11159447368420.5,1,87,0,174,0,10,67,85,46,1.4919028698788295e+21,3.372093023255814
741b9948c8cf42d658676e5a46757815zstr4,10181578947.383333,1347772853185.579,1123036549708.3333,1.0,2.235294117647059,14651184210526.0,20315789473.666668,1406545706371.158,1949473684212.0,20,47368421.1,1289000000000.0,296599415204.6667,1,17,0,38,0,15,25,34,17,2.054044459820639e+20,21.191176470588236
cdf1fdd424a11dde166c4bf069d6998eph7b1,16223612796.72277,2388224275727.091,-110748688504.29518,1.0462746867568617,6.717557251908397,10599569200779.617,454526315789.0,13629263157895.0,12373210526315.0,48,26315789.5,52631579.0,-12841263157896.0,1,131,0,880,1,24,135,668,246,2.7245624328608426e+21,110.00422783323546
3e602dff2e3bbe7a52236df2294c9e059fc2l,11995979532.111113,2378567982456.1665,-162940789473.625,1.0068493150684932,1.2465753424657535,4408377192982.5,48385964912.333336,7529842105263.333,3840421052631.0,4,52631579.0,50184210526.5,-2350552631579.0,1,73,4,91,2,26,59,75,30,2.620704533472142e+20,0.41057838660578383
d9d24106ae1ff4f5bc4ec3caf29d7bd2c2f5o,,,,1.0,1.0,,,,,1,,,,1,14,0,14,0,4,11,12,2,,0.0
a40808ec5bd9d0440585286f1658c3b1ag8dt,3488611327.0533757,4530383405912.989,-1703838653926.5125,1.0346102150537635,2.153225806451613,9737934984520.137,44245614035.0,24898473684211.0,6037289473684.5,16,31578947.4,842105263.0,-22214052631579.0,1,124,0,267,1,26,102,231,85,6.921982985396356e+19,5.984461054287962
205a011640002932a7bedbb93d81b68b8m93b,,,,1.0,1.0,,,,,1,,,,1,10,0,10,0,7,8,8,8,,0.0
9819825acfa7e20c47a78bda5e76b195jh0gd,308515914409.5168,3615414100164.751,388095162640.3952,1.0334362139917694,2.962962962962963,9213103994927.023,3811526315789.0,23213315789474.0,23168157894737.0,20,59649122.8,2842105264.0,-13917947368422.0,1,162,7,480,2,7,81,127,46,3.24845656481261e+23,15.178743961352657
23af639c0bd57bfe9bcf3b16973d58b7666fe,25653174603.17804,2093220742476.9314,1684787176273.9993,1.061919504643963,3.9411764705882355,5483637426900.556,144928571428.35715,7589342105263.5,15089105263157.0,20,403508772.0,35368421052.0,-2425105263158.0,1,17,0,67,0,5,8,44,1,2.1577499485092278e+21,28.058823529411764
21c5f4fff051adecaf1b080fbf910ca3dvi6a,21028447159.56732,2553396488589.1797,1043089666155.6334,1.010555301180301,3.4895833333333335,6689636842105.425,219421052631.5,15475947368421.0,21904736842105.0,48,52631579.0,8781954887.285715,-6230210526315.5,1,96,2,335,1,36,115,317,2,1.9102080941371257e+21,37.57883771929824
f18d2ebbd5e48ef4f1ee412339d6ed7adr9qi,210526315.5,1368421053.0,,1.0,1.1666666666666667,1368421053.0,210526315.5,1368421053.0,,2,210526315.5,1368421053.0,,1,6,0,7,0,2,5,5,4,,0.1666666666666668
96dccfc370343f6871dc478d5b2fc3ffx95d3,8886329153.662539,2930862561969.5894,-164329862381.5525,1.011597727079583,5.158536585365853,6472751716247.152,133815789474.0,12454526315789.0,3807105263158.0,116,52631579.0,1052631578.0,-9297473684211.0,1,82,1,423,1,39,124,230,217,4.627833906233231e+20,207.46838301716352
e0984156959c3e7cd05b7ec8ae239303inqlo,2860902255.7539682,3244639097744.3394,4663837092732.143,1.225,1.4,4520270676691.714,12236842105.5,8511157894737.0,9272789473685.0,9,105263158.0,2131578947.375,-436090225.5714286,1,40,1,56,0,15,31,44,20,1.846741121837862e+19,1.7846153846153845
54957cfd12ec8c64918b6200ea25d27fsc9hx,93107456140.45834,4128651315789.45,351552631579.25,1.0,1.5625,8987157894736.75,165964912281.0,9462473684211.0,2307473684210.5,6,18596491228.333332,1209605263158.0,-1604368421052.0,1,16,1,25,2,1,13,19,15,4.2042817469330217e+21,1.7291666666666667
